2.62,2.62,2.62,2.62,2.69,2.62,2.69,2.62,2.62,2.69,2.62,2.62,2.69,2.62,2.56,2.56,2.69,0.00,2.62,2.62
2.62,2.62,2.62,2.62,2.69,2.62,2.69,2.62,2.62,2.69,0.00,2.62,2.69,2.69,2.56,2.62,2.69,2.62,2.62,2.62
2.62,2.62,2.62,2.75,2.69,2.62,2.69,2.62,2.62,2.69,2.62,2.62,2.69,2.69,2.62,2.69,2.69,2.62,2.62,2.62
2.62,2.62,2.56,2.75,2.69,2.69,2.69,2.69,2.62,2.69,2.62,2.62,2.69,2.69,2.69,2.69,2.69,2.62,2.62,2.62
2.69,2.50,0.00,2.75,2.69,2.69,2.69,2.69,2.62,2.69,2.69,2.62,2.69,2.69,2.69,2.69,2.69,2.62,2.62,2.62
2.69,0.00,2.56,2.75,2.69,2.69,2.69,2.69,2.62,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.62,2.62,2.62
2.69,2.62,2.56,2.75,2.69,2.69,2.69,2.69,2.62,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.56,2.62,2.62
2.69,0.00,2.69,2.75,2.69,2.69,2.69,2.69,2.62,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.56,2.62,2.62
2.69,2.69,2.69,2.75,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.62,2.75,2.69
2.69,2.69,2.69,2.75,0.00,0.00,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.62,2.75,2.69
0.00,2.69,2.69,2.75,2.62,0.00,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,0.00,2.75,2.69
2.62,2.69,2.69,2.75,2.69,2.62,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,0.00,2.75,2.69
2.75,2.62,2.69,2.75,2.62,0.00,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.62,2.75,2.69
2.75,2.69,2.69,2.75,0.00,2.69,0.00,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.69,2.62,2.75,0.00,2.68,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.62,0.00,2.75,0.00,2.75,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.62,2.75,2.69,2.75,2.75,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.62,2.75,2.62,2.75,2.75,2.62,2.75,2.62,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,0.00,2.75,2.69,2.75,2.75,0.00,2.75,2.69,0.00,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,0.00,2.75,0.00,2.75,2.75,2.69,2.75,0.00,2.75,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.62,2.75,2.62,2.75,2.75,2.62,2.75,0.00,2.75,0.00,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.62,2.75,0.00,2.75,2.75,0.00,2.75,2.69,2.75,2.68,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.69,2.75,2.62,2.75,2.75,2.68,2.75,2.62,2.75,2.62,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.69,2.75,2.69,2.75,2.75,2.62,2.75,0.00,2.75,0.00,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.62,2.75,2.62,2.75,2.75,0.00,2.75,0.00,2.75,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.69,2.75,0.00,2.69,2.69,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.62,2.75,2.75,2.75,2.75,2.75,2.75,0.00,2.75,0.00,2.56,2.50,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.62,2.75,2.62,2.62,2.62,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.69,2.75,2.62,2.69,2.69,2.69,2.69,2.75,2.69
2.75,2.75,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.69,2.75,2.75,2.68,0.00,2.69,2.69,2.75,2.69
2.75,2.75,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.62,2.75,2.75,2.75,2.68,2.69,2.69,2.75,2.69
2.75,2.75,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,0.00,2.75,2.75,2.75,2.69
2.75,2.75,0.00,0.00,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.69,2.75,2.75,2.75,2.75
2.69,2.75,0.00,0.00,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.69,2.75,2.75,2.75,2.75
2.69,2.75,2.69,0.00,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,0.00,2.75,2.75,2.75,2.75
0.00,2.75,2.68,2.62,2.68,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.69,2.75,2.75,2.75,2.75
2.75,2.75,2.81,2.62,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.68,2.75,2.75,2.75,2.75
2.75,2.69,2.81,2.75,0.00,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.69,0.00,2.81,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.69,2.75,2.81,2.75,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.75,2.69,2.81,2.69,2.75,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.69,0.00,2.81,0.00,2.69,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.69,0.00,2.81,2.69,2.81,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.75,2.75,2.81,0.00,2.81,0.00,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
0.00,2.69,2.81,2.68,2.81,2.69,2.69,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.75,0.00,2.81,0.00,2.81,0.00,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.68,2.68,2.81,2.75,2.81,2.75,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
0.00,2.68,2.81,2.75,2.81,2.75,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
0.00,0.00,2.81,2.69,2.81,0.00,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.75,2.75,2.81,0.00,2.81,2.75,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.75,2.69,2.81,0.00,2.81,0.00,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,2.75,2.81,2.62,2.81,2.68,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,0.00,2.81,0.00,2.81,0.00,2.81,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,0.00,2.81,2.68,2.81,0.00,2.81,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,0.00,2.81,2.62,2.81,2.75,2.81,2.75,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,0.00,2.81,0.00,2.81,2.75,2.81,2.81,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,0.00,2.81,0.00,2.81,2.69,2.81,2.81,0.00,0.00,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,2.69,2.81,2.69,2.81,0.00,2.81,2.81,0.00,2.68,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,2.75,2.81,0.00,2.81,0.00,2.81,2.81,0.00,2.75,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.69,2.75,2.75,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.75,2.81,2.75,0.00,2.75,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,0.00,0.00,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.75,2.81,0.00,2.75,2.81,2.75,2.75,2.75,2.75
2.81,2.68,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,0.00,2.81,2.75,0.00,2.81,2.75,2.75,2.75,2.75
2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.75,2.75,2.81,2.75,2.75,2.75,2.75
2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.75,2.81,2.81,0.00,2.75,2.75,2.75
2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.69,0.00,2.75,2.75
2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.75,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,0.00,2.75,2.75
2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.75,2.81,2.75
2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,0.00,2.81,0.00
2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.75,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.75,2.81,2.69
2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.75,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.81,0.00
2.81,0.00,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.75
2.75,0.00,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,0.00
0.00,0.00,2.75,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,0.00
0.00,0.00,2.75,2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,0.00
2.75,0.00,2.75,2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,2.75,0.00,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,2.75,2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,2.81,0.00,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,2.81,2.75,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,0.00,2.75,2.68,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,2.81,2.81,0.00,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,2.75,0.00,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.75,2.81,2.75,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,0.00,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.75,2.75,2.81,2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,2.81,2.75,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,0.00,0.00,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.75,0.00,0.00,0.00,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.75,0.00,2.75,2.75,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,2.75,2.75,2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,0.00,0.00,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.75,2.81,2.81,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,2.81,2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,2.81,0.00,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,0.00,0.00,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,2.81,0.00,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,2.75,2.75,2.75,2.69,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.75,0.00,0.00,2.75,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,0.00,0.00,2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,0.00,2.75,0.00,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,0.00,0.00,0.00,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,2.81,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.81,2.75,0.00,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,2.81,0.00,2.75,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,0.00,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
0.00,2.75,2.75,2.81,0.00,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
